z,y,x,conf,tile_z,tile_y,tile_x,local_z
108.000,1074.716,1560.484,0.549730,0,2,3,108
108.000,1072.101,1561.629,0.129814,0,2,3,108
109.000,1074.351,1560.125,0.719119,0,2,3,109
109.000,1073.779,1550.855,0.154551,0,2,3,109
110.000,1073.512,1560.505,0.241567,0,2,3,110
110.000,1072.740,1548.023,0.119998,0,2,3,110
170.000,1028.794,1655.827,0.397867,0,2,3,170
170.000,1028.474,1657.543,0.311961,0,2,3,170
171.000,1027.749,1656.496,0.548654,0,2,3,171
172.000,1027.119,1656.796,0.471151,0,2,3,172
173.000,1027.060,1656.778,0.437924,0,2,3,173
174.000,1027.026,1656.907,0.480818,0,2,3,174
175.000,1027.097,1657.034,0.462249,0,2,3,175
176.000,1027.344,1657.852,0.452041,0,2,3,176
177.000,1027.384,1658.385,0.495941,0,2,3,177
178.000,1028.782,1659.691,0.370802,0,2,3,178
179.000,1028.972,1661.184,0.290856,0,2,3,179
180.000,1027.876,1662.921,0.345106,0,2,3,180
181.000,1027.745,1663.614,0.283835,0,2,3,181
103.000,1524.441,2551.510,0.174857,0,2,4,103
104.000,1523.565,2550.459,0.136192,0,2,4,104
169.000,1125.092,2083.370,0.121667,0,2,4,169
15.000,1695.359,696.698,0.270497,0,3,1,15
15.000,1696.159,697.795,0.107908,0,3,1,15
100.000,1568.235,802.464,0.130903,0,3,1,100
101.000,1566.412,801.288,0.110236,0,3,1,101
123.000,1660.303,890.966,0.113758,0,3,1,123
124.000,1659.794,890.454,0.238234,0,3,1,124
16.000,1577.179,1073.432,0.623512,0,3,2,16
17.000,1575.797,1072.377,0.695773,0,3,2,17
17.000,1575.031,1071.531,0.126529,0,3,2,17
18.000,1573.791,1070.814,0.690057,0,3,2,18
19.000,1572.844,1070.706,0.747669,0,3,2,19
20.000,1572.128,1070.289,0.724115,0,3,2,20
20.000,1570.515,1068.594,0.182105,0,3,2,20
21.000,1570.756,1069.666,0.644261,0,3,2,21
21.000,1569.157,1067.586,0.209069,0,3,2,21
22.000,1565.235,1065.359,0.402365,0,3,2,22
22.000,1569.012,1068.198,0.254366,0,3,2,22
22.000,1567.298,1066.249,0.181990,0,3,2,22
23.000,1563.006,1063.720,0.130386,0,3,2,23
30.000,1609.923,1060.309,0.111961,0,3,2,30
46.000,1567.020,1191.889,0.487104,0,3,2,46
46.000,1566.632,1190.728,0.119636,0,3,2,46
47.000,1566.597,1192.658,0.589476,0,3,2,47
48.000,1566.394,1193.000,0.620178,0,3,2,48
49.000,1565.948,1193.105,0.594619,0,3,2,49
50.000,1565.131,1192.499,0.498412,0,3,2,50
51.000,1564.216,1191.591,0.636930,0,3,2,51
51.000,1563.173,1190.126,0.204220,0,3,2,51
52.000,1563.590,1191.594,0.705813,0,3,2,52
52.000,1563.020,1190.721,0.128665,0,3,2,52
53.000,1563.158,1191.609,0.714862,0,3,2,53
53.000,1562.566,1190.995,0.181870,0,3,2,53
54.000,1561.126,1190.340,0.637814,0,3,2,54
55.000,1560.912,1189.833,0.639820,0,3,2,55
56.000,1561.900,1191.442,0.687850,0,3,2,56
56.000,1561.355,1191.238,0.361180,0,3,2,56
57.000,1562.519,1192.265,0.643382,0,3,2,57
58.000,1563.138,1192.899,0.743604,0,3,2,58
59.000,1562.592,1193.646,0.709880,0,3,2,59
78.000,1538.012,1154.395,0.172432,0,3,2,78
84.000,1554.207,1034.776,0.509546,0,3,2,84
85.000,1553.578,1034.336,0.778518,0,3,2,85
86.000,1553.010,1033.942,0.791601,0,3,2,86
87.000,1552.409,1033.576,0.776049,0,3,2,87
88.000,1552.230,1033.705,0.315426,0,3,2,88
90.000,1598.617,1239.825,0.427802,0,3,2,90
91.000,1598.615,1239.885,0.836199,0,3,2,91
92.000,1598.411,1240.016,0.817014,0,3,2,92
93.000,1598.124,1240.051,0.818711,0,3,2,93
94.000,1598.109,1240.059,0.786025,0,3,2,94
95.000,1597.759,1239.599,0.536094,0,3,2,95
102.000,1727.618,1384.452,0.618553,0,3,2,102
103.000,1727.436,1384.169,0.756392,0,3,2,103
104.000,1727.240,1384.132,0.675954,0,3,2,104
105.000,1726.468,1384.211,0.697083,0,3,2,105
105.000,1610.382,1460.536,0.155317,0,3,2,105
106.000,1725.586,1384.167,0.700110,0,3,2,106
106.000,1607.183,1462.405,0.630922,0,3,2,106
106.000,1606.338,1463.179,0.479650,0,3,2,106
106.000,1726.080,1383.679,0.134978,0,3,2,106
107.000,1605.381,1463.395,0.819780,0,3,2,107
107.000,1724.494,1382.462,0.727128,0,3,2,107
107.000,1725.765,1382.332,0.105802,0,3,2,107
108.000,1604.379,1463.958,0.808635,0,3,2,108
108.000,1724.435,1381.289,0.628377,0,3,2,108
108.000,1722.769,1381.147,0.403953,0,3,2,108
109.000,1602.520,1463.512,0.787746,0,3,2,109
109.000,1722.556,1382.290,0.232877,0,3,2,109
109.000,1721.205,1382.432,0.190772,0,3,2,109
109.000,1721.180,1380.629,0.122022,0,3,2,109
109.000,1725.615,1379.752,0.101050,0,3,2,109
110.000,1601.726,1462.893,0.765523,0,3,2,110
111.000,1601.145,1462.847,0.739900,0,3,2,111
112.000,1602.368,1464.000,0.203908,0,3,2,112
116.000,1591.081,1185.762,0.852072,0,3,2,116
117.000,1590.787,1185.881,0.862047,0,3,2,117
118.000,1589.687,1185.836,0.825105,0,3,2,118
119.000,1588.198,1185.452,0.527877,0,3,2,119
122.000,1670.720,1453.465,0.398220,0,3,2,122
123.000,1670.626,1453.003,0.569110,0,3,2,123
124.000,1670.274,1452.627,0.589681,0,3,2,124
125.000,1669.840,1452.741,0.672114,0,3,2,125
126.000,1669.281,1452.745,0.701777,0,3,2,126
127.000,1668.734,1452.705,0.690134,0,3,2,127
128.000,1667.836,1452.349,0.219815,0,3,2,128
144.000,1581.138,1526.410,0.136396,0,3,2,144
145.000,1599.559,1381.831,0.111889,0,3,2,145
134.000,1781.211,1595.666,0.490310,0,3,3,134
135.000,1780.869,1595.703,0.606040,0,3,3,135
136.000,1780.494,1596.054,0.590452,0,3,3,136
137.000,1780.422,1596.618,0.653531,0,3,3,137
138.000,1780.280,1596.915,0.685542,0,3,3,138
139.000,1779.935,1597.023,0.656159,0,3,3,139
140.000,1778.670,1596.823,0.587076,0,3,3,140
141.000,1778.512,1596.641,0.621678,0,3,3,141
142.000,1778.038,1596.562,0.603660,0,3,3,142
142.000,1779.777,1595.830,0.241434,0,3,3,142
143.000,1776.953,1596.346,0.366845,0,3,3,143
147.000,1597.192,1561.026,0.365387,0,3,3,147
147.000,1597.409,1561.915,0.221066,0,3,3,147
148.000,1597.118,1561.111,0.392681,0,3,3,148
148.000,1596.974,1562.129,0.388293,0,3,3,148
149.000,1596.620,1562.286,0.509100,0,3,3,149
149.000,1596.853,1561.164,0.306550,0,3,3,149
150.000,1596.246,1562.305,0.655517,0,3,3,150
150.000,1596.617,1561.344,0.236283,0,3,3,150
151.000,1595.823,1562.432,0.628879,0,3,3,151
151.000,1596.080,1561.420,0.132463,0,3,3,151
152.000,1595.065,1562.633,0.643610,0,3,3,152
152.000,1593.976,1562.947,0.161083,0,3,3,152
153.000,1594.514,1562.485,0.654343,0,3,3,153
153.000,1594.495,1561.424,0.102258,0,3,3,153
154.000,1593.992,1562.122,0.546505,0,3,3,154
155.000,1593.082,1561.029,0.642015,0,3,3,155
156.000,1592.243,1560.046,0.729575,0,3,3,156
157.000,1590.933,1558.713,0.734394,0,3,3,157
158.000,1589.289,1558.030,0.625920,0,3,3,158
159.000,1588.263,1558.231,0.533969,0,3,3,159
159.000,1587.298,1557.302,0.157155,0,3,3,159
160.000,1586.708,1558.489,0.514458,0,3,3,160
160.000,1587.411,1559.630,0.202619,0,3,3,160
207.000,1632.319,1538.971,0.203544,0,3,3,207
208.000,1631.130,1539.349,0.248514,0,3,3,208
209.000,1631.294,1538.849,0.131261,0,3,3,209
210.000,1631.042,1538.493,0.356804,0,3,3,210
211.000,1630.122,1538.099,0.385963,0,3,3,211
115.000,1795.494,2325.380,0.468869,0,3,4,115
115.000,1795.253,2322.896,0.111809,0,3,4,115
217.000,2557.832,836.749,0.100394,0,4,1,217
218.000,2557.945,835.899,0.113795,0,4,1,218
178.000,2113.445,1210.376,0.103016,0,4,2,178
166.000,3015.082,346.292,0.270338,0,5,0,166
167.000,3015.240,346.518,0.335336,0,5,0,167
168.000,3016.041,346.714,0.580158,0,5,0,168
169.000,3016.980,346.836,0.762645,0,5,0,169
170.000,3017.218,346.492,0.761609,0,5,0,170
171.000,3017.303,345.184,0.810336,0,5,0,171
172.000,3017.301,344.705,0.797271,0,5,0,172
173.000,3017.276,344.111,0.787090,0,5,0,173
174.000,3017.522,343.549,0.774854,0,5,0,174
175.000,3017.476,343.531,0.570966,0,5,0,175
176.000,3021.137,334.773,0.174928,0,5,0,176
176.000,3020.412,335.838,0.111596,0,5,0,176
183.000,3045.250,462.058,0.152615,0,5,0,183
184.000,3044.659,461.818,0.619571,0,5,0,184
185.000,3044.032,461.729,0.704682,0,5,0,185
185.000,3045.202,461.678,0.120527,0,5,0,185
186.000,3042.981,461.668,0.623955,0,5,0,186
186.000,3043.204,460.490,0.170413,0,5,0,186
187.000,3042.013,461.552,0.306045,0,5,0,187
187.000,3041.833,460.195,0.221738,0,5,0,187
188.000,3040.883,459.955,0.275406,0,5,0,188
188.000,3023.799,375.435,0.164189,0,5,0,188
188.000,3041.578,461.356,0.125991,0,5,0,188
189.000,3039.460,459.714,0.351536,0,5,0,189
189.000,3025.187,322.364,0.248695,0,5,0,189
189.000,3023.823,376.111,0.177040,0,5,0,189
190.000,3038.812,459.603,0.478991,0,5,0,190
190.000,3023.820,375.948,0.297269,0,5,0,190
190.000,3024.920,323.110,0.220878,0,5,0,190
191.000,3036.450,457.128,0.625744,0,5,0,191
191.000,3023.757,376.063,0.544253,0,5,0,191
191.000,3034.622,455.820,0.321071,0,5,0,191
191.000,2946.463,414.559,0.100227,0,5,0,191
192.000,3024.037,376.002,0.784287,0,5,0,192
192.000,3035.294,455.600,0.736418,0,5,0,192
193.000,3024.209,375.675,0.807922,0,5,0,193
193.000,3035.416,454.667,0.707321,0,5,0,193
194.000,3024.476,375.050,0.812441,0,5,0,194
194.000,3035.969,453.176,0.673644,0,5,0,194
194.000,2953.598,419.004,0.648638,0,5,0,194
195.000,2953.118,418.935,0.823527,0,5,0,195
195.000,3025.017,374.453,0.790436,0,5,0,195
195.000,3037.191,451.567,0.633528,0,5,0,195
196.000,2952.459,418.764,0.822147,0,5,0,196
196.000,3026.952,372.299,0.535970,0,5,0,196
196.000,3038.187,450.311,0.459304,0,5,0,196
196.000,3028.099,371.483,0.360781,0,5,0,196
196.000,3038.311,451.834,0.206209,0,5,0,196
197.000,2952.568,418.106,0.837160,0,5,0,197
197.000,3028.811,369.360,0.306427,0,5,0,197
197.000,3037.539,449.687,0.129150,0,5,0,197
198.000,2952.274,416.977,0.848430,0,5,0,198
199.000,2951.239,416.429,0.726912,0,5,0,199
200.000,2950.324,416.585,0.353367,0,5,0,200
201.000,2948.603,416.842,0.161816,0,5,0,201
202.000,3000.478,315.754,0.358118,0,5,0,202
202.000,3069.543,418.450,0.213700,0,5,0,202
203.000,3000.122,313.369,0.436686,0,5,0,203
203.000,3069.197,418.416,0.209870,0,5,0,203
204.000,3000.125,312.353,0.802153,0,5,0,204
205.000,3000.284,311.931,0.821898,0,5,0,205
205.000,3036.750,453.434,0.379132,0,5,0,205
205.000,3036.505,454.466,0.205140,0,5,0,205
206.000,3000.495,310.938,0.804815,0,5,0,206
206.000,3035.878,452.781,0.657448,0,5,0,206
207.000,3035.089,452.603,0.825593,0,5,0,207
207.000,3000.023,310.248,0.765719,0,5,0,207
208.000,3034.649,452.983,0.862075,0,5,0,208
208.000,2997.935,310.668,0.326306,0,5,0,208
209.000,3034.003,452.986,0.847209,0,5,0,209
209.000,2958.933,249.494,0.476566,0,5,0,209
210.000,3033.845,452.623,0.804714,0,5,0,210
210.000,2959.036,249.478,0.716950,0,5,0,210
210.000,3067.496,415.058,0.225032,0,5,0,210
211.000,3034.210,451.977,0.816011,0,5,0,211
211.000,2960.131,247.838,0.743300,0,5,0,211
211.000,3067.368,414.854,0.118963,0,5,0,211
212.000,3035.124,451.174,0.808971,0,5,0,212
212.000,2960.838,246.384,0.731114,0,5,0,212
213.000,2961.043,245.772,0.717633,0,5,0,213
213.000,3036.244,449.404,0.396857,0,5,0,213
213.000,2962.051,244.670,0.184931,0,5,0,213
213.000,3037.649,447.974,0.169972,0,5,0,213
213.000,3034.557,451.878,0.127164,0,5,0,213
214.000,2960.681,245.904,0.631407,0,5,0,214
214.000,2962.154,243.564,0.230258,0,5,0,214
215.000,2962.322,239.945,0.128448,0,5,0,215
221.000,3048.947,429.821,0.287416,0,5,0,221
222.000,3048.490,429.130,0.185262,0,5,0,222
239.000,2996.762,476.694,0.587161,0,5,0,239
240.000,2996.790,477.582,0.755968,0,5,0,240
241.000,2995.940,477.590,0.769836,0,5,0,241
242.000,2995.429,476.807,0.662059,0,5,0,242
243.000,2995.705,476.028,0.195426,0,5,0,243
151.000,2798.809,605.755,0.134437,0,5,1,151
152.000,2798.144,605.850,0.478678,0,5,1,152
153.000,2798.008,606.152,0.467714,0,5,1,153
154.000,2798.054,606.538,0.448017,0,5,1,154
155.000,2797.772,606.880,0.678979,0,5,1,155
155.000,2797.923,608.058,0.119828,0,5,1,155
156.000,2797.438,606.911,0.800973,0,5,1,156
157.000,2797.387,606.989,0.798037,0,5,1,157
158.000,2797.374,607.150,0.770840,0,5,1,158
159.000,2797.313,606.809,0.750569,0,5,1,159
160.000,2797.295,606.277,0.768941,0,5,1,160
161.000,2797.210,605.603,0.761914,0,5,1,161
162.000,2797.044,604.803,0.674547,0,5,1,162
163.000,2797.739,603.111,0.671641,0,5,1,163
164.000,2798.552,601.836,0.453375,0,5,1,164
164.000,2799.210,601.215,0.326357,0,5,1,164
165.000,2799.626,599.932,0.189177,0,5,1,165
198.000,2899.683,704.689,0.152629,0,5,1,198
199.000,2899.134,704.450,0.676306,0,5,1,199
200.000,2899.109,704.469,0.660387,0,5,1,200
201.000,2898.975,704.844,0.654966,0,5,1,201
202.000,2898.832,704.836,0.676500,0,5,1,202
203.000,2898.282,704.855,0.739098,0,5,1,203
204.000,2897.823,705.168,0.773001,0,5,1,204
205.000,2897.506,705.479,0.803333,0,5,1,205
206.000,2897.013,705.403,0.830723,0,5,1,206
207.000,2896.568,705.027,0.683379,0,5,1,207
207.000,2897.826,703.878,0.232818,0,5,1,207
208.000,2900.102,701.697,0.200480,0,5,1,208
208.000,2898.871,702.857,0.185875,0,5,1,208
212.000,2957.612,694.090,0.677383,0,5,1,212
213.000,2958.027,694.056,0.834022,0,5,1,213
214.000,2958.238,693.497,0.853602,0,5,1,214
215.000,2958.293,692.832,0.843929,0,5,1,215
216.000,2958.831,692.196,0.806769,0,5,1,216
216.000,2863.641,813.041,0.378483,0,5,1,216
216.000,2863.306,811.043,0.346525,0,5,1,216
217.000,2958.849,691.944,0.735555,0,5,1,217
217.000,2863.787,811.624,0.730762,0,5,1,217
217.000,2864.501,815.277,0.106142,0,5,1,217
217.000,2862.435,808.682,0.102625,0,5,1,217
218.000,2863.172,813.290,0.741548,0,5,1,218
218.000,2958.273,691.804,0.699092,0,5,1,218
218.000,3064.544,535.896,0.486374,0,5,1,218
218.000,2862.278,809.737,0.171385,0,5,1,218
219.000,2861.578,810.938,0.775285,0,5,1,219
219.000,3064.497,534.595,0.676187,0,5,1,219
219.000,2862.995,814.289,0.626997,0,5,1,219
219.000,2956.502,692.531,0.491527,0,5,1,219
219.000,2957.977,691.227,0.484556,0,5,1,219
220.000,2860.605,811.157,0.777549,0,5,1,220
220.000,3063.963,533.825,0.683707,0,5,1,220
220.000,2862.479,813.792,0.170977,0,5,1,220
221.000,2859.972,811.243,0.732658,0,5,1,221
221.000,3063.595,534.191,0.721355,0,5,1,221
221.000,3064.339,534.502,0.518788,0,5,1,221
222.000,3063.637,534.766,0.746706,0,5,1,222
222.000,2859.569,812.214,0.683063,0,5,1,222
222.000,3064.433,534.296,0.673297,0,5,1,222
223.000,3063.972,535.000,0.732351,0,5,1,223
223.000,2859.857,812.862,0.617352,0,5,1,223
224.000,3064.745,534.744,0.682483,0,5,1,224
224.000,2859.554,812.943,0.615249,0,5,1,224
225.000,2859.244,812.725,0.670972,0,5,1,225
225.000,3064.287,534.727,0.584036,0,5,1,225
225.000,3066.589,532.764,0.208251,0,5,1,225
226.000,2859.316,812.597,0.699682,0,5,1,226
226.000,3063.952,533.952,0.510900,0,5,1,226
226.000,3067.412,531.882,0.213849,0,5,1,226
227.000,2859.782,812.327,0.707963,0,5,1,227
227.000,3068.459,529.244,0.323763,0,5,1,227
227.000,3064.592,532.176,0.153635,0,5,1,227
227.000,3069.006,527.453,0.101642,0,5,1,227
228.000,2859.506,811.382,0.718590,0,5,1,228
228.000,3068.990,526.760,0.278619,0,5,1,228
229.000,2859.153,810.275,0.707279,0,5,1,229
229.000,3068.806,523.720,0.109364,0,5,1,229
230.000,2858.861,809.452,0.700995,0,5,1,230
231.000,2859.055,808.951,0.723434,0,5,1,231
231.000,2857.589,809.451,0.546903,0,5,1,231
232.000,2858.827,808.859,0.700315,0,5,1,232
232.000,2860.838,806.642,0.439482,0,5,1,232
233.000,2858.573,809.095,0.687100,0,5,1,233
233.000,2860.961,806.202,0.400094,0,5,1,233
234.000,2859.735,807.667,0.528212,0,5,1,234
234.000,2858.553,810.956,0.527579,0,5,1,234
235.000,2858.140,810.870,0.195223,0,5,1,235
235.000,2859.079,809.400,0.161181,0,5,1,235
235.000,2858.274,814.068,0.150306,0,5,1,235
238.000,2962.468,598.169,0.505222,0,5,1,238
239.000,2962.013,599.526,0.683152,0,5,1,239
240.000,2960.858,597.786,0.685977,0,5,1,240
241.000,2960.007,596.593,0.711305,0,5,1,241
242.000,2959.472,596.093,0.734327,0,5,1,242
243.000,2958.475,596.144,0.743563,0,5,1,243
244.000,2959.613,596.343,0.404853,0,5,1,244
244.000,2958.360,596.564,0.366521,0,5,1,244
244.000,2958.167,597.619,0.158136,0,5,1,244
244.000,2958.841,595.861,0.117315,0,5,1,244
118.000,2722.428,2551.614,0.108735,0,5,4,118
154.000,3166.418,449.813,0.163854,0,6,0,154
155.000,3165.663,449.291,0.624556,0,6,0,155
156.000,3165.212,449.121,0.783187,0,6,0,156
157.000,3165.324,448.923,0.741120,0,6,0,157
158.000,3165.714,448.776,0.656862,0,6,0,158
159.000,3166.616,447.907,0.632399,0,6,0,159
160.000,3167.166,447.108,0.731114,0,6,0,160
161.000,3167.604,446.119,0.750262,0,6,0,161
162.000,3167.961,445.493,0.717789,0,6,0,162
163.000,3167.973,444.815,0.653428,0,6,0,163
164.000,3168.581,444.573,0.268482,0,6,0,164
164.000,3165.514,446.303,0.194384,0,6,0,164
165.000,3165.250,446.339,0.184260,0,6,0,165
165.000,3169.386,444.260,0.130629,0,6,0,165
166.000,3165.796,446.969,0.334794,0,6,0,166
167.000,3165.740,447.045,0.343332,0,6,0,167
167.000,3164.942,449.690,0.190940,0,6,0,167
168.000,3165.576,446.560,0.269213,0,6,0,168
169.000,3085.917,318.649,0.179174,0,6,0,169
170.000,3085.072,317.810,0.281371,0,6,0,170
171.000,3084.052,317.007,0.404492,0,6,0,171
171.000,3084.113,314.094,0.153416,0,6,0,171
172.000,3082.673,313.204,0.641311,0,6,0,172
172.000,3082.643,314.888,0.162020,0,6,0,172
173.000,3082.076,312.110,0.803953,0,6,0,173
174.000,3081.759,311.519,0.793384,0,6,0,174
175.000,3081.676,311.125,0.791191,0,6,0,175
176.000,3081.739,310.571,0.770680,0,6,0,176
177.000,3081.506,310.281,0.715040,0,6,0,177
178.000,3081.136,310.053,0.459646,0,6,0,178
178.000,3082.834,307.701,0.189178,0,6,0,178
178.000,3079.342,310.673,0.118200,0,6,0,178
179.000,3084.507,305.509,0.167045,0,6,0,179
179.000,3081.366,308.955,0.163689,0,6,0,179
179.000,3104.681,340.452,0.150605,0,6,0,179
179.000,3086.917,303.659,0.127433,0,6,0,179
180.000,3106.223,338.400,0.553688,0,6,0,180
180.000,3104.455,339.378,0.426188,0,6,0,180
180.000,3087.531,302.224,0.332736,0,6,0,180
181.000,3106.116,337.595,0.764182,0,6,0,181
181.000,3105.256,338.514,0.391724,0,6,0,181
181.000,3087.652,301.622,0.111950,0,6,0,181
182.000,3105.418,337.703,0.723485,0,6,0,182
183.000,3104.923,337.471,0.702182,0,6,0,183
184.000,3104.881,336.658,0.739499,0,6,0,184
184.000,3104.159,337.896,0.155758,0,6,0,184
185.000,3105.436,335.406,0.752563,0,6,0,185
186.000,3104.802,334.168,0.561740,0,6,0,186
186.000,3103.812,335.609,0.306967,0,6,0,186
203.000,3075.429,418.154,0.129436,0,6,0,203
206.000,3075.341,417.650,0.106649,0,6,0,206
207.000,3075.226,417.613,0.225106,0,6,0,207
208.000,3074.969,417.669,0.174367,0,6,0,208
209.000,3139.852,395.158,0.195056,0,6,0,209
210.000,3139.741,395.389,0.500013,0,6,0,210
211.000,3137.972,395.112,0.646079,0,6,0,211
212.000,3135.939,395.542,0.617127,0,6,0,212
213.000,3134.974,395.729,0.722225,0,6,0,213
213.000,3089.036,427.822,0.479157,0,6,0,213
213.000,3088.449,428.583,0.150527,0,6,0,213
214.000,3133.746,395.878,0.733254,0,6,0,214
214.000,3088.139,427.262,0.709516,0,6,0,214
214.000,3087.012,427.322,0.249076,0,6,0,214
215.000,3088.739,426.450,0.764363,0,6,0,215
215.000,3133.357,395.310,0.752076,0,6,0,215
216.000,3133.331,394.334,0.790987,0,6,0,216
216.000,3088.825,426.092,0.758643,0,6,0,216
217.000,3134.199,393.328,0.775371,0,6,0,217
217.000,3088.514,426.192,0.763599,0,6,0,217
217.000,3135.007,393.127,0.177801,0,6,0,217
218.000,3088.191,426.329,0.753070,0,6,0,218
218.000,3135.438,391.759,0.644734,0,6,0,218
218.000,3086.263,426.068,0.142603,0,6,0,218
219.000,3086.590,427.202,0.684928,0,6,0,219
219.000,3138.061,389.402,0.281824,0,6,0,219
219.000,3137.260,390.496,0.256364,0,6,0,219
219.000,3085.342,426.708,0.238889,0,6,0,219
220.000,3085.828,427.053,0.615727,0,6,0,220
220.000,3138.235,388.709,0.487134,0,6,0,220
220.000,3085.092,426.334,0.149664,0,6,0,220
220.000,3074.240,320.796,0.126720,0,6,0,220
221.000,3138.553,387.241,0.697581,0,6,0,221
221.000,3085.520,426.794,0.257383,0,6,0,221
222.000,3139.143,385.938,0.105475,0,6,0,222
232.000,3119.195,374.686,0.215256,0,6,0,232
96.000,3243.639,570.405,0.411803,0,6,1,96
97.000,3243.238,569.626,0.564656,0,6,1,97
97.000,3265.704,553.682,0.115367,0,6,1,97
98.000,3244.113,569.010,0.739877,0,6,1,98
98.000,3265.575,553.782,0.146931,0,6,1,98
99.000,3243.871,568.301,0.775365,0,6,1,99
100.000,3243.620,567.588,0.761068,0,6,1,100
101.000,3243.566,566.869,0.747172,0,6,1,101
101.000,3244.404,568.090,0.170968,0,6,1,101
102.000,3244.155,566.339,0.737519,0,6,1,102
103.000,3244.677,566.009,0.760239,0,6,1,103
103.000,3244.535,567.671,0.166322,0,6,1,103
104.000,3245.148,566.136,0.754120,0,6,1,104
104.000,3244.932,568.405,0.135516,0,6,1,104
105.000,3244.799,567.322,0.495820,0,6,1,105
105.000,3255.721,554.162,0.120080,0,6,1,105
106.000,3256.406,553.305,0.114706,0,6,1,106
118.000,3258.233,666.511,0.283614,0,6,1,118
119.000,3258.270,665.939,0.584000,0,6,1,119
120.000,3258.808,664.778,0.710852,0,6,1,120
121.000,3259.043,664.123,0.714920,0,6,1,121
122.000,3259.920,663.693,0.729411,0,6,1,122
122.000,3200.700,739.490,0.207290,0,6,1,122
122.000,3229.185,648.450,0.196113,0,6,1,122
123.000,3260.685,663.531,0.746644,0,6,1,123
123.000,3199.209,737.664,0.602700,0,6,1,123
123.000,3232.951,647.944,0.321856,0,6,1,123
123.000,3239.989,648.165,0.224031,0,6,1,123
123.000,3201.689,737.846,0.150341,0,6,1,123
124.000,3199.427,738.051,0.714364,0,6,1,124
124.000,3260.966,663.673,0.713994,0,6,1,124
124.000,3232.023,648.371,0.399474,0,6,1,124
124.000,3236.466,647.518,0.230844,0,6,1,124
125.000,3261.053,663.809,0.696215,0,6,1,125
125.000,3198.539,737.885,0.685362,0,6,1,125
125.000,3231.894,648.450,0.649482,0,6,1,125
125.000,3230.638,647.361,0.288977,0,6,1,125
125.000,3233.287,646.342,0.138529,0,6,1,125
126.000,3231.957,648.712,0.710744,0,6,1,126
126.000,3261.204,663.760,0.702574,0,6,1,126
126.000,3198.095,737.783,0.666328,0,6,1,126
126.000,3230.004,647.625,0.378213,0,6,1,126
126.000,3233.541,646.680,0.166975,0,6,1,126
126.000,3231.019,646.012,0.118880,0,6,1,126
127.000,3232.071,649.060,0.729609,0,6,1,127
127.000,3261.435,663.575,0.704130,0,6,1,127
127.000,3197.834,737.900,0.663615,0,6,1,127
127.000,3230.193,648.185,0.479125,0,6,1,127
127.000,3233.810,647.057,0.141989,0,6,1,127
127.000,3204.837,573.907,0.120221,0,6,1,127
127.000,3230.620,646.263,0.118081,0,6,1,127
128.000,3231.994,649.476,0.744974,0,6,1,128
128.000,3197.856,737.937,0.669046,0,6,1,128
128.000,3262.208,663.172,0.606306,0,6,1,128
128.000,3263.295,662.498,0.224390,0,6,1,128
128.000,3233.924,647.413,0.122457,0,6,1,128
128.000,3230.363,646.471,0.107105,0,6,1,128
129.000,3231.641,649.851,0.769433,0,6,1,129
129.000,3197.512,737.977,0.678011,0,6,1,129
129.000,3265.578,661.250,0.114079,0,6,1,129
130.000,3231.423,650.368,0.784983,0,6,1,130
130.000,3197.496,737.606,0.683239,0,6,1,130
131.000,3231.519,650.807,0.778856,0,6,1,131
131.000,3197.172,737.697,0.690394,0,6,1,131
132.000,3231.953,650.972,0.742604,0,6,1,132
132.000,3197.251,737.806,0.679526,0,6,1,132
133.000,3231.566,650.579,0.728812,0,6,1,133
133.000,3195.971,738.488,0.704914,0,6,1,133
133.000,3197.359,738.131,0.562465,0,6,1,133
133.000,3234.042,651.795,0.210053,0,6,1,133
133.000,3198.981,736.837,0.154279,0,6,1,133
134.000,3232.719,650.304,0.681735,0,6,1,134
134.000,3198.853,738.198,0.474616,0,6,1,134
134.000,3194.980,739.016,0.445809,0,6,1,134
134.000,3240.377,651.147,0.206598,0,6,1,134
134.000,3234.230,651.916,0.170322,0,6,1,134
134.000,3200.887,736.596,0.133403,0,6,1,134
135.000,3238.422,650.115,0.589047,0,6,1,135
135.000,3242.603,650.606,0.450257,0,6,1,135
135.000,3201.197,738.011,0.385562,0,6,1,135
136.000,3242.686,649.766,0.682128,0,6,1,136
136.000,3201.459,738.262,0.238677,0,6,1,136
136.000,3244.909,651.037,0.224837,0,6,1,136
137.000,3244.957,649.418,0.740304,0,6,1,137
138.000,3244.720,648.781,0.749635,0,6,1,138
139.000,3244.713,648.388,0.727209,0,6,1,139
139.000,3245.345,646.750,0.132293,0,6,1,139
140.000,3244.756,648.281,0.698546,0,6,1,140
140.000,3245.328,646.317,0.181401,0,6,1,140
141.000,3244.396,648.366,0.673637,0,6,1,141
141.000,3244.884,646.339,0.188513,0,6,1,141
142.000,3244.371,648.473,0.672322,0,6,1,142
142.000,3244.837,646.534,0.154622,0,6,1,142
143.000,3244.285,648.819,0.654142,0,6,1,143
144.000,3243.847,649.179,0.633768,0,6,1,144
145.000,3243.048,649.649,0.586344,0,6,1,145
145.000,3239.433,648.832,0.375039,0,6,1,145
145.000,3235.883,647.898,0.205553,0,6,1,145
146.000,3241.684,649.762,0.527646,0,6,1,146
